time,0
2020_08_01,"[[1.2583931e+07 2.0410000e+03 3.5966000e+04 4.9198000e+04 4.3460000e+03]
 [1.9670000e+03 6.3803910e+06 1.2260000e+03 3.5493000e+04 3.4610000e+03]
 [2.5733000e+04 1.4170000e+03 3.5874170e+06 1.6187500e+05 1.8270000e+03]
 [4.3827000e+04 7.7032000e+04 1.3413600e+05 5.7388717e+07 2.6093000e+04]
 [5.2330000e+03 5.0690000e+03 2.4020000e+03 2.3930000e+04 1.4979058e+07]]"
2020_08_02,"[[1.1152278e+07 1.9370000e+03 3.0220000e+04 4.1646000e+04 4.6770000e+03]
 [1.8040000e+03 5.7446400e+06 1.3050000e+03 3.2929000e+04 3.4060000e+03]
 [2.1912000e+04 1.5100000e+03 3.2717090e+06 1.3255100e+05 1.3920000e+03]
 [4.0254000e+04 5.0562000e+04 1.1490600e+05 5.1660873e+07 2.4659000e+04]
 [4.4980000e+03 4.4360000e+03 2.3570000e+03 2.1182000e+04 1.3760974e+07]]"
2020_08_03,"[[1.2349390e+07 2.1810000e+03 2.9409000e+04 4.0107000e+04 4.4660000e+03]
 [1.8940000e+03 6.5501520e+06 1.1650000e+03 3.0303000e+04 3.8380000e+03]
 [2.3416000e+04 1.1840000e+03 3.6824130e+06 1.2655400e+05 8.7700000e+02]
 [4.0447000e+04 4.2147000e+04 1.0471300e+05 5.5392093e+07 2.4247000e+04]
 [5.0450000e+03 4.0420000e+03 2.2240000e+03 2.0791000e+04 1.4445442e+07]]"
2020_08_04,"[[1.2650949e+07 1.7570000e+03 2.8852000e+04 4.0529000e+04 3.9320000e+03]
 [1.8030000e+03 6.5891930e+06 1.2620000e+03 3.0642000e+04 3.6180000e+03]
 [2.1869000e+04 1.3840000e+03 3.7085180e+06 1.2557700e+05 1.1400000e+03]
 [4.1353000e+04 4.0216000e+04 1.0599000e+05 5.6582759e+07 2.5047000e+04]
 [5.1170000e+03 3.8420000e+03 2.0880000e+03 2.1810000e+04 1.4438008e+07]]"
2020_08_05,"[[1.2273538e+07 1.5830000e+03 2.7129000e+04 4.0174000e+04 4.2570000e+03]
 [1.6570000e+03 6.6180010e+06 1.0810000e+03 2.8526000e+04 3.9750000e+03]
 [2.2890000e+04 1.5620000e+03 3.6869050e+06 1.2531000e+05 1.0750000e+03]
 [4.0966000e+04 4.3447000e+04 1.0548700e+05 5.6668376e+07 2.5933000e+04]
 [5.4780000e+03 4.8450000e+03 2.4950000e+03 2.3143000e+04 1.5205665e+07]]"
2020_08_06,"[[1.2387696e+07 1.9680000e+03 2.6365000e+04 3.9017000e+04 4.3310000e+03]
 [2.0640000e+03 6.6374740e+06 1.4670000e+03 3.0066000e+04 4.7000000e+03]
 [2.3082000e+04 1.4050000e+03 3.6546860e+06 1.2737600e+05 9.6300000e+02]
 [4.5204000e+04 4.5010000e+04 1.1165700e+05 5.6996922e+07 2.7327000e+04]
 [6.2290000e+03 4.4170000e+03 2.5900000e+03 2.2200000e+04 1.4811277e+07]]"
2020_08_07,"[[1.2767044e+07 2.0620000e+03 3.1460000e+04 4.0369000e+04 4.8680000e+03]
 [2.2010000e+03 6.9940670e+06 1.0640000e+03 3.1956000e+04 3.9120000e+03]
 [2.7975000e+04 1.1350000e+03 3.7903620e+06 1.5064300e+05 1.0940000e+03]
 [4.8223000e+04 5.3902000e+04 1.2157700e+05 5.9854697e+07 2.8435000e+04]
 [5.5240000e+03 4.7600000e+03 2.1970000e+03 2.5281000e+04 1.5483124e+07]]"
2020_08_08,"[[1.2432969e+07 2.1130000e+03 3.3176000e+04 4.2139000e+04 5.3350000e+03]
 [2.1710000e+03 6.3887560e+06 1.1710000e+03 3.2022000e+04 3.5740000e+03]
 [2.7113000e+04 1.4690000e+03 3.5846170e+06 1.7077600e+05 9.3700000e+02]
 [4.7940000e+04 7.0366000e+04 1.3274700e+05 5.7514771e+07 2.8827000e+04]
 [5.6230000e+03 4.8290000e+03 2.0340000e+03 2.5933000e+04 1.4887006e+07]]"
2020_08_09,"[[1.1493244e+07 2.1600000e+03 3.0345000e+04 4.2752000e+04 4.8430000e+03]
 [1.4670000e+03 5.8144630e+06 1.2790000e+03 2.9136000e+04 4.0130000e+03]
 [2.3043000e+04 1.5390000e+03 3.3477020e+06 1.4540000e+05 1.1150000e+03]
 [4.6445000e+04 5.5795000e+04 1.1661400e+05 5.2897569e+07 2.8370000e+04]
 [6.4290000e+03 4.7120000e+03 2.1190000e+03 2.4245000e+04 1.4199571e+07]]"
2020_08_10,"[[1.1575018e+07 2.1660000e+03 2.5457000e+04 3.9229000e+04 4.8910000e+03]
 [1.5330000e+03 6.4088750e+06 1.0580000e+03 2.8590000e+04 3.3520000e+03]
 [2.1761000e+04 1.2150000e+03 3.5602880e+06 1.2562500e+05 1.3370000e+03]
 [4.1935000e+04 4.3082000e+04 1.0196200e+05 5.5007800e+07 2.6912000e+04]
 [5.7410000e+03 4.4860000e+03 1.6240000e+03 2.3479000e+04 1.4607952e+07]]"
2020_08_11,"[[1.1986452e+07 2.0680000e+03 2.5213000e+04 4.1277000e+04 5.0620000e+03]
 [1.6750000e+03 6.3903200e+06 1.2500000e+03 2.6774000e+04 3.4690000e+03]
 [2.0609000e+04 1.1270000e+03 3.5800940e+06 1.2027700e+05 1.0660000e+03]
 [4.0621000e+04 4.0377000e+04 9.7858000e+04 5.5485739e+07 2.5256000e+04]
 [5.8260000e+03 4.9300000e+03 2.1280000e+03 2.4489000e+04 1.4715361e+07]]"
2020_08_12,"[[1.2355128e+07 2.6490000e+03 2.9015000e+04 4.4094000e+04 5.3710000e+03]
 [1.7550000e+03 6.3972570e+06 8.0500000e+02 2.7246000e+04 3.7510000e+03]
 [2.2099000e+04 1.1320000e+03 3.5890820e+06 1.2735300e+05 1.0060000e+03]
 [4.4566000e+04 4.2243000e+04 1.0108100e+05 5.6285833e+07 2.6528000e+04]
 [5.9740000e+03 4.5530000e+03 2.6760000e+03 2.6050000e+04 1.4640745e+07]]"
