time,0
2020_11_19,"[[1.2954742e+07 2.5510000e+03 2.4288000e+04 4.5232000e+04 4.2340000e+03]
 [2.2190000e+03 6.7256150e+06 1.2360000e+03 2.9463000e+04 2.7870000e+03]
 [4.1662000e+04 1.5670000e+03 3.3325330e+06 1.2692300e+05 1.2210000e+03]
 [5.3967000e+04 3.4418000e+04 7.0638000e+04 5.9613851e+07 2.0081000e+04]
 [6.5750000e+03 3.1940000e+03 1.6430000e+03 2.6058000e+04 1.5322202e+07]]"
2020_11_20,"[[1.3983158e+07 1.8860000e+03 2.6310000e+04 4.8946000e+04 4.4720000e+03]
 [2.0110000e+03 7.2042710e+06 1.5150000e+03 3.6516000e+04 3.5260000e+03]
 [5.1261000e+04 1.8200000e+03 3.4217120e+06 1.4671200e+05 1.3300000e+03]
 [6.3487000e+04 4.4703000e+04 7.5828000e+04 6.3883080e+07 2.2781000e+04]
 [7.5200000e+03 4.2030000e+03 1.7740000e+03 3.0564000e+04 1.6234386e+07]]"
2020_11_21,"[[1.3327334e+07 1.9040000e+03 2.8546000e+04 5.6063000e+04 5.1410000e+03]
 [2.9030000e+03 6.4110730e+06 1.4830000e+03 4.0301000e+04 3.6700000e+03]
 [5.7506000e+04 1.8470000e+03 3.1874680e+06 1.7148100e+05 1.5470000e+03]
 [7.4837000e+04 6.2511000e+04 9.4792000e+04 6.0724916e+07 2.4905000e+04]
 [8.3570000e+03 5.5650000e+03 1.6710000e+03 2.9936000e+04 1.5691650e+07]]"
2020_11_22,"[[1.2285921e+07 1.9570000e+03 2.6109000e+04 5.4952000e+04 5.4080000e+03]
 [2.9390000e+03 5.6749350e+06 1.2490000e+03 3.7461000e+04 4.4660000e+03]
 [5.5872000e+04 1.4530000e+03 2.9468470e+06 1.3772700e+05 1.5440000e+03]
 [8.0675000e+04 5.3670000e+04 8.9627000e+04 5.3163294e+07 2.6430000e+04]
 [8.1360000e+03 5.1590000e+03 1.6640000e+03 3.3231000e+04 1.4073650e+07]]"
2020_11_23,"[[1.2901732e+07 2.0190000e+03 2.6468000e+04 5.4743000e+04 6.2910000e+03]
 [3.1740000e+03 6.3419210e+06 9.2700000e+02 4.3594000e+04 5.2690000e+03]
 [4.9538000e+04 2.4320000e+03 3.2636370e+06 1.5093000e+05 1.4500000e+03]
 [8.3392000e+04 5.2913000e+04 9.0230000e+04 5.7525454e+07 2.8348000e+04]
 [7.7400000e+03 5.7580000e+03 1.5140000e+03 3.3559000e+04 1.4855106e+07]]"
2020_11_24,"[[1.3752255e+07 2.4630000e+03 2.9808000e+04 6.2224000e+04 5.6710000e+03]
 [3.2580000e+03 6.5743140e+06 7.7800000e+02 4.5783000e+04 5.8310000e+03]
 [5.4688000e+04 2.4260000e+03 3.3836110e+06 1.5738600e+05 1.8010000e+03]
 [8.7124000e+04 6.2397000e+04 9.3314000e+04 5.9990566e+07 3.2421000e+04]
 [8.8480000e+03 6.4710000e+03 1.6370000e+03 3.7232000e+04 1.5703023e+07]]"
2020_11_25,"[[1.2662838e+07 2.1220000e+03 3.1013000e+04 6.7373000e+04 6.8390000e+03]
 [2.9030000e+03 5.9899960e+06 1.0570000e+03 4.9557000e+04 5.0960000e+03]
 [5.3644000e+04 2.8010000e+03 3.2584040e+06 1.5805900e+05 1.6180000e+03]
 [8.1552000e+04 7.0432000e+04 9.9926000e+04 5.7227560e+07 3.1365000e+04]
 [9.7710000e+03 6.8310000e+03 1.2900000e+03 3.8806000e+04 1.4764415e+07]]"
2020_11_26,"[[1.0103457e+07 1.9180000e+03 2.6455000e+04 5.8978000e+04 5.4460000e+03]
 [2.2780000e+03 4.9634080e+06 6.3200000e+02 4.0924000e+04 3.9870000e+03]
 [4.7702000e+04 2.1480000e+03 2.7119570e+06 1.1221600e+05 1.3070000e+03]
 [6.5518000e+04 6.6788000e+04 8.3508000e+04 4.4427135e+07 2.5923000e+04]
 [7.7300000e+03 6.1350000e+03 1.4810000e+03 3.1303000e+04 1.1675575e+07]]"
2020_11_27,"[[1.2656285e+07 2.8800000e+03 3.5481000e+04 8.2075000e+04 6.9670000e+03]
 [2.5690000e+03 6.0243660e+06 7.6000000e+02 5.9239000e+04 5.6870000e+03]
 [6.2679000e+04 2.4570000e+03 2.9987010e+06 1.7575300e+05 1.6600000e+03]
 [8.4886000e+04 8.6258000e+04 1.0480900e+05 5.5847827e+07 3.5698000e+04]
 [9.6320000e+03 8.1430000e+03 1.7710000e+03 3.8680000e+04 1.4602470e+07]]"
2020_11_28,"[[1.2428158e+07 2.8130000e+03 3.9426000e+04 7.7261000e+04 5.9950000e+03]
 [2.4180000e+03 5.9467060e+06 1.0200000e+03 5.2598000e+04 5.0380000e+03]
 [6.4695000e+04 2.8570000e+03 3.0245860e+06 1.7465600e+05 1.4050000e+03]
 [7.5218000e+04 8.8700000e+04 1.0697800e+05 5.3420488e+07 3.1699000e+04]
 [8.3620000e+03 6.4100000e+03 1.4540000e+03 3.5514000e+04 1.4601819e+07]]"
2020_11_29,"[[1.1509383e+07 1.1820000e+03 3.4002000e+04 6.6408000e+04 5.4820000e+03]
 [1.5680000e+03 5.1881840e+06 8.9400000e+02 4.0919000e+04 4.8520000e+03]
 [5.2292000e+04 2.1620000e+03 2.9260120e+06 1.4209800e+05 1.4930000e+03]
 [5.1773000e+04 5.8078000e+04 7.9492000e+04 5.1305930e+07 2.5179000e+04]
 [7.3680000e+03 4.1740000e+03 1.6510000e+03 3.1578000e+04 1.3682834e+07]]"
2020_11_30,"[[1.2791762e+07 1.1780000e+03 2.5827000e+04 5.0747000e+04 5.3500000e+03]
 [1.7670000e+03 6.4538270e+06 7.0700000e+02 3.3336000e+04 3.9770000e+03]
 [4.3188000e+04 2.4890000e+03 3.3170610e+06 1.3778000e+05 1.5590000e+03]
 [4.3553000e+04 3.4382000e+04 6.5477000e+04 5.7137371e+07 2.1439000e+04]
 [6.8880000e+03 3.4060000e+03 1.4890000e+03 2.9692000e+04 1.4462045e+07]]"
2020_12_01,"[[1.2894484e+07 1.2360000e+03 2.3913000e+04 4.6532000e+04 5.6120000e+03]
 [1.9950000e+03 6.5521690e+06 7.9000000e+02 3.4593000e+04 4.4050000e+03]
 [3.6446000e+04 2.0100000e+03 3.3157630e+06 1.2928700e+05 1.4160000e+03]
 [4.3982000e+04 3.3259000e+04 6.9557000e+04 5.8754779e+07 2.1017000e+04]
 [6.4340000e+03 3.5740000e+03 1.6930000e+03 2.8089000e+04 1.4971256e+07]]"
2020_12_02,"[[1.3048266e+07 1.4240000e+03 2.5252000e+04 4.6135000e+04 5.4270000e+03]
 [1.8110000e+03 6.6465320e+06 9.8800000e+02 3.6015000e+04 4.8130000e+03]
 [3.5210000e+04 1.7910000e+03 3.3893520e+06 1.3258100e+05 1.6050000e+03]
 [4.2888000e+04 3.2464000e+04 7.0965000e+04 5.8112865e+07 2.0494000e+04]
 [6.4300000e+03 4.1660000e+03 2.3390000e+03 2.8079000e+04 1.5231864e+07]]"
2020_12_03,"[[1.2897913e+07 1.3110000e+03 2.5859000e+04 4.6978000e+04 4.1410000e+03]
 [1.7720000e+03 6.6507500e+06 8.5500000e+02 3.7998000e+04 4.0480000e+03]
 [3.5450000e+04 1.5140000e+03 3.4984390e+06 1.2546400e+05 1.4450000e+03]
 [4.2443000e+04 2.9311000e+04 6.9512000e+04 5.9508826e+07 1.9023000e+04]
 [5.1080000e+03 3.7890000e+03 1.7900000e+03 2.4903000e+04 1.5359699e+07]]"
2020_12_04,"[[1.3860888e+07 1.4550000e+03 2.7617000e+04 5.4554000e+04 4.7060000e+03]
 [1.6840000e+03 7.1437700e+06 7.6000000e+02 4.1839000e+04 4.0040000e+03]
 [3.7699000e+04 1.8020000e+03 3.6022930e+06 1.5111500e+05 1.3920000e+03]
 [4.5673000e+04 3.2434000e+04 7.3680000e+04 6.3698281e+07 1.9137000e+04]
 [6.1530000e+03 3.8850000e+03 1.7470000e+03 2.5617000e+04 1.5932659e+07]]"
2020_12_05,"[[1.3486383e+07 1.3000000e+03 2.8570000e+04 5.5161000e+04 4.8050000e+03]
 [1.6920000e+03 6.5795840e+06 9.8200000e+02 4.0061000e+04 4.0430000e+03]
 [3.9551000e+04 1.6210000e+03 3.4597120e+06 1.6574200e+05 1.4840000e+03]
 [4.2229000e+04 3.4151000e+04 7.2385000e+04 6.1011463e+07 1.8854000e+04]
 [5.4400000e+03 3.4460000e+03 1.6200000e+03 2.7984000e+04 1.5575465e+07]]"
2020_12_06,"[[1.2194392e+07 1.2130000e+03 2.5088000e+04 5.0562000e+04 4.3740000e+03]
 [1.6600000e+03 5.6790450e+06 1.0610000e+03 3.5862000e+04 3.3710000e+03]
 [3.7088000e+04 1.6470000e+03 3.2009310e+06 1.3008900e+05 1.1600000e+03]
 [3.9034000e+04 2.7156000e+04 6.4366000e+04 5.4179428e+07 1.7043000e+04]
 [5.5960000e+03 2.6680000e+03 2.0380000e+03 2.3255000e+04 1.4146918e+07]]"
2020_12_07,"[[1.2734476e+07 1.1870000e+03 2.4437000e+04 4.8309000e+04 4.3550000e+03]
 [1.5600000e+03 6.4556850e+06 1.1230000e+03 3.4322000e+04 3.2570000e+03]
 [3.5962000e+04 1.2220000e+03 3.4291000e+06 1.2348200e+05 1.0140000e+03]
 [4.1934000e+04 2.6199000e+04 6.4310000e+04 5.7734180e+07 1.7456000e+04]
 [6.0770000e+03 2.9090000e+03 1.4630000e+03 2.2995000e+04 1.4565614e+07]]"
2020_12_08,"[[1.2978406e+07 1.2420000e+03 2.6262000e+04 4.3676000e+04 4.6310000e+03]
 [1.6360000e+03 6.4287460e+06 9.4700000e+02 3.6779000e+04 3.7640000e+03]
 [3.3843000e+04 1.1900000e+03 3.3851250e+06 1.2176300e+05 9.6500000e+02]
 [4.0874000e+04 2.6960000e+04 7.2491000e+04 5.8279206e+07 1.7587000e+04]
 [5.1310000e+03 3.1740000e+03 1.5130000e+03 2.2040000e+04 1.4871082e+07]]"
2020_12_09,"[[1.2987425e+07 1.3830000e+03 2.6786000e+04 4.1801000e+04 4.2840000e+03]
 [1.8140000e+03 6.5232290e+06 1.1510000e+03 3.5576000e+04 4.1420000e+03]
 [3.5837000e+04 1.4910000e+03 3.4943300e+06 1.2764400e+05 9.5500000e+02]
 [4.0631000e+04 2.8046000e+04 7.4184000e+04 5.8878966e+07 1.9030000e+04]
 [5.5120000e+03 3.2430000e+03 1.5000000e+03 2.2181000e+04 1.5068554e+07]]"
2020_12_10,"[[1.2831603e+07 1.8780000e+03 2.7375000e+04 4.9741000e+04 4.3240000e+03]
 [2.0090000e+03 6.7126460e+06 1.2230000e+03 3.7884000e+04 4.1470000e+03]
 [3.6140000e+04 1.7130000e+03 3.4500730e+06 1.3454600e+05 5.6300000e+02]
 [4.2374000e+04 3.0343000e+04 7.6019000e+04 6.0869517e+07 2.0652000e+04]
 [5.7160000e+03 3.4330000e+03 1.2700000e+03 2.4990000e+04 1.5507980e+07]]"
2020_12_11,"[[1.3660731e+07 1.9700000e+03 2.9106000e+04 5.1465000e+04 4.4230000e+03]
 [2.0650000e+03 7.1171010e+06 8.5800000e+02 3.8465000e+04 4.8010000e+03]
 [3.6517000e+04 1.6870000e+03 3.5636360e+06 1.5099900e+05 6.7500000e+02]
 [4.4121000e+04 3.5206000e+04 8.2699000e+04 6.2829447e+07 2.0703000e+04]
 [5.7300000e+03 4.0660000e+03 1.6640000e+03 2.5096000e+04 1.6264450e+07]]"
2020_12_12,"[[1.3366222e+07 1.6310000e+03 2.8666000e+04 5.3790000e+04 4.8740000e+03]
 [1.9480000e+03 6.5196110e+06 7.8900000e+02 3.7188000e+04 3.8600000e+03]
 [4.1655000e+04 1.5770000e+03 3.4315250e+06 1.8413300e+05 8.9100000e+02]
 [4.5544000e+04 3.7963000e+04 8.2824000e+04 6.1583005e+07 2.1390000e+04]
 [6.0930000e+03 3.8400000e+03 1.4950000e+03 2.4779000e+04 1.5727109e+07]]"
2020_12_13,"[[1.1695901e+07 1.4450000e+03 2.8338000e+04 4.6909000e+04 4.3920000e+03]
 [1.9460000e+03 5.5885570e+06 8.3700000e+02 3.1554000e+04 3.3880000e+03]
 [3.8567000e+04 1.4640000e+03 3.1250670e+06 1.3405900e+05 1.2580000e+03]
 [4.2177000e+04 3.1274000e+04 7.4753000e+04 5.1114312e+07 2.0429000e+04]
 [5.5630000e+03 3.6350000e+03 2.3130000e+03 2.3430000e+04 1.4268884e+07]]"
2020_12_14,"[[1.2584568e+07 1.4080000e+03 2.6758000e+04 4.6400000e+04 4.2060000e+03]
 [1.7980000e+03 6.3955750e+06 1.0470000e+03 3.2133000e+04 3.7940000e+03]
 [3.5571000e+04 1.5680000e+03 3.4273380e+06 1.2694300e+05 1.2500000e+03]
 [3.9991000e+04 2.7909000e+04 7.6325000e+04 5.7874772e+07 1.9515000e+04]
 [5.6380000e+03 4.0400000e+03 1.5970000e+03 2.4318000e+04 1.4492108e+07]]"
2020_12_15,"[[1.2958102e+07 1.7460000e+03 2.7119000e+04 4.5600000e+04 4.7890000e+03]
 [1.9950000e+03 6.4690820e+06 1.0150000e+03 3.0745000e+04 4.1730000e+03]
 [3.7318000e+04 1.3180000e+03 3.4594250e+06 1.2472700e+05 1.3860000e+03]
 [3.8669000e+04 3.0190000e+04 7.6584000e+04 5.7993789e+07 2.1291000e+04]
 [5.9390000e+03 4.0610000e+03 1.7690000e+03 2.3486000e+04 1.5254630e+07]]"
2020_12_16,"[[1.3009404e+07 1.3550000e+03 2.7749000e+04 4.8231000e+04 3.7270000e+03]
 [1.9960000e+03 6.4600440e+06 9.4900000e+02 3.1371000e+04 3.3400000e+03]
 [3.9632000e+04 1.4220000e+03 3.5204540e+06 1.2979800e+05 1.3760000e+03]
 [4.2054000e+04 3.1441000e+04 7.8795000e+04 5.9363633e+07 1.9238000e+04]
 [5.7590000e+03 3.9550000e+03 1.5670000e+03 2.6502000e+04 1.3105855e+07]]"
2020_12_17,"[[1.3270589e+07 2.0230000e+03 2.8285000e+04 5.2428000e+04 5.8780000e+03]
 [2.2190000e+03 6.6591290e+06 1.2340000e+03 3.3285000e+04 3.6650000e+03]
 [4.2231000e+04 1.5980000e+03 3.5318170e+06 1.3698000e+05 1.1350000e+03]
 [4.7958000e+04 3.4683000e+04 8.4129000e+04 6.0216357e+07 2.1909000e+04]
 [5.7720000e+03 4.2960000e+03 1.5300000e+03 2.9819000e+04 1.4622454e+07]]"
2020_12_18,"[[1.3786540e+07 2.3000000e+03 3.4749000e+04 6.0651000e+04 5.7600000e+03]
 [2.5580000e+03 7.0486630e+06 1.2730000e+03 3.5565000e+04 3.8070000e+03]
 [5.1167000e+04 1.5130000e+03 3.6414680e+06 1.6752900e+05 1.1520000e+03]
 [5.5685000e+04 4.4116000e+04 9.8285000e+04 6.4016111e+07 2.4319000e+04]
 [8.1360000e+03 4.4730000e+03 1.6010000e+03 3.3485000e+04 1.5843017e+07]]"
2020_12_19,"[[1.3526668e+07 2.6990000e+03 3.8522000e+04 7.1244000e+04 5.7800000e+03]
 [2.2590000e+03 6.3431480e+06 1.4730000e+03 4.0259000e+04 5.0600000e+03]
 [5.2303000e+04 1.8470000e+03 3.5307920e+06 1.9782900e+05 1.7310000e+03]
 [6.5990000e+04 5.6712000e+04 1.3072000e+05 6.0071470e+07 2.7366000e+04]
 [9.0850000e+03 6.2840000e+03 2.1930000e+03 3.6562000e+04 1.5546960e+07]]"
2020_12_20,"[[1.2148026e+07 2.3480000e+03 3.2605000e+04 6.8990000e+04 5.8410000e+03]
 [2.1230000e+03 5.7293590e+06 1.2340000e+03 3.8438000e+04 4.5300000e+03]
 [4.6706000e+04 2.1190000e+03 3.2525780e+06 1.5456000e+05 1.5140000e+03]
 [6.9282000e+04 5.0549000e+04 1.2396500e+05 5.5730788e+07 2.8456000e+04]
 [8.3940000e+03 7.8220000e+03 2.2870000e+03 4.4445000e+04 1.3971181e+07]]"
2020_12_21,"[[1.2863239e+07 2.9130000e+03 3.3988000e+04 6.8572000e+04 6.6900000e+03]
 [2.1150000e+03 6.3493100e+06 1.1940000e+03 3.8554000e+04 5.3010000e+03]
 [4.4660000e+04 1.9750000e+03 3.5203070e+06 1.4922200e+05 1.3640000e+03]
 [6.7554000e+04 4.8545000e+04 1.2393900e+05 5.8261363e+07 2.9760000e+04]
 [9.3430000e+03 7.4300000e+03 2.0060000e+03 4.6105000e+04 1.4793218e+07]]"
2020_12_22,"[[1.3482262e+07 3.1990000e+03 3.6279000e+04 7.2009000e+04 7.6360000e+03]
 [1.9450000e+03 6.7669480e+06 9.4700000e+02 3.8632000e+04 5.9620000e+03]
 [4.1245000e+04 2.2450000e+03 3.6856720e+06 1.6293100e+05 1.5610000e+03]
 [7.4427000e+04 5.4018000e+04 1.4030400e+05 6.1567335e+07 3.2450000e+04]
 [9.7970000e+03 7.9250000e+03 2.5400000e+03 5.0093000e+04 1.5750270e+07]]"
2020_12_23,"[[1.3868519e+07 3.5780000e+03 3.5685000e+04 7.8963000e+04 8.2640000e+03]
 [2.1150000e+03 6.8341990e+06 1.0570000e+03 4.0164000e+04 6.4840000e+03]
 [4.4954000e+04 2.3940000e+03 3.7098300e+06 1.6958100e+05 1.5630000e+03]
 [8.1270000e+04 5.9984000e+04 1.4719100e+05 6.3299359e+07 3.5898000e+04]
 [1.1259000e+04 8.2360000e+03 2.4220000e+03 5.4978000e+04 1.6412063e+07]]"
2020_12_24,"[[1.3055170e+07 3.5070000e+03 3.7271000e+04 7.2486000e+04 7.2560000e+03]
 [2.1660000e+03 6.2758450e+06 9.1200000e+02 3.9094000e+04 4.9420000e+03]
 [4.4195000e+04 2.3680000e+03 3.5512130e+06 1.4293000e+05 1.7940000e+03]
 [7.5661000e+04 6.6008000e+04 1.3586200e+05 5.8556915e+07 3.5900000e+04]
 [1.0729000e+04 7.1140000e+03 2.3840000e+03 5.0342000e+04 1.4577249e+07]]"
2020_12_25,"[[9.6790620e+06 2.8670000e+03 2.9807000e+04 5.6947000e+04 6.2120000e+03]
 [1.8940000e+03 4.8157630e+06 8.2600000e+02 3.1047000e+04 4.0170000e+03]
 [3.6734000e+04 1.4900000e+03 2.7650030e+06 1.0464000e+05 1.2910000e+03]
 [6.0036000e+04 5.9819000e+04 1.1410200e+05 4.3184604e+07 2.8051000e+04]
 [7.6200000e+03 5.7100000e+03 1.6590000e+03 3.9279000e+04 1.1101835e+07]]"
2020_12_26,"[[1.1797079e+07 3.5960000e+03 4.4564000e+04 8.2049000e+04 7.9070000e+03]
 [3.2470000e+03 5.7990760e+06 1.0450000e+03 5.1269000e+04 5.5620000e+03]
 [5.0041000e+04 2.3610000e+03 3.2267760e+06 1.6696100e+05 1.7070000e+03]
 [9.2484000e+04 8.8240000e+04 1.9117100e+05 5.4620800e+07 4.0974000e+04]
 [9.8090000e+03 8.6980000e+03 2.5170000e+03 5.5155000e+04 1.3439656e+07]]"
2020_12_27,"[[1.1118289e+07 2.9500000e+03 4.3955000e+04 7.6774000e+04 7.0060000e+03]
 [3.0240000e+03 5.3664600e+06 1.2660000e+03 4.8934000e+04 5.0040000e+03]
 [4.7196000e+04 1.6900000e+03 3.0386820e+06 1.4808100e+05 1.6450000e+03]
 [9.3222000e+04 7.5252000e+04 1.8792600e+05 5.0614170e+07 3.8124000e+04]
 [1.0173000e+04 6.9150000e+03 3.0210000e+03 4.8955000e+04 1.2898198e+07]]"
2020_12_28,"[[1.1995399e+07 3.1600000e+03 3.5369000e+04 7.4663000e+04 7.2300000e+03]
 [3.9500000e+03 6.0231350e+06 1.2150000e+03 4.8811000e+04 5.6390000e+03]
 [4.6158000e+04 1.8110000e+03 3.3236200e+06 1.5390500e+05 1.8330000e+03]
 [8.8440000e+04 6.0696000e+04 1.6861400e+05 5.5249896e+07 3.6736000e+04]
 [9.9330000e+03 8.1380000e+03 2.7000000e+03 4.8017000e+04 1.4200934e+07]]"
2020_12_29,"[[1.2360746e+07 3.2780000e+03 3.6417000e+04 7.4107000e+04 7.5520000e+03]
 [4.2700000e+03 6.0665020e+06 1.6010000e+03 4.5533000e+04 4.9980000e+03]
 [4.6897000e+04 1.6950000e+03 3.3462540e+06 1.4640500e+05 1.6060000e+03]
 [8.9200000e+04 5.7581000e+04 1.6527400e+05 5.5921632e+07 3.4935000e+04]
 [9.5650000e+03 7.8080000e+03 3.0070000e+03 4.8479000e+04 1.4352555e+07]]"
2020_12_30,"[[1.2805318e+07 3.0200000e+03 3.6416000e+04 7.2794000e+04 7.5510000e+03]
 [3.6100000e+03 6.1906380e+06 1.6490000e+03 4.5931000e+04 4.9220000e+03]
 [4.9252000e+04 1.6650000e+03 3.4276520e+06 1.5275200e+05 1.6200000e+03]
 [8.4767000e+04 5.4625000e+04 1.6608200e+05 5.5275295e+07 3.2706000e+04]
 [9.6300000e+03 6.7280000e+03 2.9190000e+03 4.5756000e+04 1.4682676e+07]]"
2020_12_31,"[[1.2939477e+07 2.8130000e+03 3.4833000e+04 6.8446000e+04 6.5150000e+03]
 [2.9440000e+03 6.2806480e+06 1.8460000e+03 4.6893000e+04 4.3800000e+03]
 [5.2908000e+04 1.8000000e+03 3.5514760e+06 1.5733400e+05 1.2990000e+03]
 [7.5630000e+04 5.1090000e+04 1.5429000e+05 5.4469451e+07 2.9379000e+04]
 [8.6180000e+03 6.7930000e+03 2.4930000e+03 4.2875000e+04 1.4839665e+07]]"
